timestamp,asset_id,location,suction_pressure_psi,discharge_pressure_psi,compression_ratio,inlet_temp_f,discharge_temp_f,vibration_x_mms,vibration_y_mms,vibration_z_mms,lube_oil_pressure_psi,lube_oil_temperature_f,motor_current_amps,rpm,power_kw,runtime_hours_cumulative,alert_flag
2026-02-09 12:00:00,COMP-001,"Houston, TX",212.82,644.55,3.068,84.7,251.9,4.17,3.13,2.43,49.77,184.5,303.0,1200.8,364.6,18459.8,0
2026-02-09 12:00:00,COMP-002,"Midland, TX",211.7,635.41,3.019,85.6,252.0,4.15,3.08,2.43,50.45,184.5,308.4,1202.2,368.8,12344.8,0
2026-02-09 18:00:00,COMP-001,"Houston, TX",216.1,641.21,3.011,86.5,257.0,4.26,3.1,2.4,50.13,179.4,301.5,1196.9,369.5,18460.0,0
2026-02-09 18:00:00,COMP-002,"Midland, TX",213.84,634.81,3.007,85.3,258.5,4.2,3.05,2.42,49.62,179.8,306.6,1202.3,363.3,12345.0,0
2026-02-10 00:00:00,COMP-001,"Houston, TX",207.98,637.19,3.036,86.9,253.2,4.26,3.12,2.43,50.0,180.4,307.1,1202.7,364.8,18460.2,0
2026-02-10 00:00:00,COMP-002,"Midland, TX",209.17,642.28,3.082,85.0,252.0,4.25,3.12,2.41,50.17,183.4,305.4,1196.7,367.8,12345.2,0
2026-02-10 06:00:00,COMP-001,"Houston, TX",209.81,649.32,3.093,86.9,257.8,4.2,3.15,2.43,49.67,180.5,305.7,1196.8,371.3,18460.5,0
2026-02-10 06:00:00,COMP-002,"Midland, TX",209.16,640.05,3.044,85.6,256.4,4.16,3.14,2.41,49.94,183.0,300.5,1197.9,368.9,12345.5,0
2026-02-10 12:00:00,COMP-001,"Houston, TX",209.32,635.39,3.015,86.0,253.0,4.2,3.11,2.39,50.0,180.4,306.8,1199.1,371.9,18460.8,0
2026-02-10 12:00:00,COMP-002,"Midland, TX",209.89,632.92,3.043,86.1,252.9,4.15,3.08,2.38,49.9,181.3,301.8,1203.3,364.1,12345.8,0
2026-02-10 18:00:00,COMP-001,"Houston, TX",205.22,639.99,3.077,87.2,257.7,4.2,3.12,2.42,49.7,182.3,305.6,1199.3,370.1,18461.0,0
2026-02-10 18:00:00,COMP-002,"Midland, TX",214.93,639.55,3.017,86.2,254.6,4.18,3.09,2.4,50.65,180.7,300.6,1197.3,372.1,12346.0,0
2026-02-11 00:00:00,COMP-001,"Houston, TX",208.92,641.46,3.082,86.3,252.5,4.24,3.09,2.41,49.98,183.3,308.6,1199.1,365.6,18461.2,0
2026-02-11 00:00:00,COMP-002,"Midland, TX",206.31,633.62,3.05,86.8,253.8,4.22,3.11,2.43,49.36,180.2,302.5,1198.7,365.7,12346.2,0
2026-02-11 06:00:00,COMP-001,"Houston, TX",213.7,635.61,3.014,85.8,257.8,4.18,3.11,2.43,49.87,180.3,300.6,1201.6,369.8,18461.5,0
2026-02-11 06:00:00,COMP-002,"Midland, TX",209.08,631.94,2.991,85.1,252.0,4.15,3.14,2.4,49.29,181.4,307.4,1197.0,365.4,12346.5,0
2026-02-11 12:00:00,COMP-001,"Houston, TX",210.83,647.4,3.069,85.5,253.1,4.17,3.11,2.37,50.51,179.4,306.5,1202.6,366.1,18461.8,0
2026-02-11 12:00:00,COMP-002,"Midland, TX",213.88,640.78,3.008,85.4,254.6,4.26,3.12,2.38,50.15,182.7,306.2,1200.5,368.3,12346.8,0
2026-02-11 18:00:00,COMP-001,"Houston, TX",208.61,637.07,3.051,86.1,257.3,4.19,3.09,2.38,49.71,179.3,307.9,1202.5,366.3,18462.0,0
2026-02-11 18:00:00,COMP-002,"Midland, TX",206.25,648.1,3.132,87.1,254.8,4.14,3.09,2.39,49.6,179.3,303.8,1199.4,368.7,12347.0,0
2026-02-12 00:00:00,COMP-001,"Houston, TX",209.39,644.55,3.101,85.8,254.1,4.17,3.09,2.38,50.4,184.2,307.8,1201.3,365.6,18462.2,0
2026-02-12 00:00:00,COMP-002,"Midland, TX",212.17,638.33,3.012,87.0,252.6,4.17,3.11,2.41,49.66,182.7,302.1,1196.5,363.0,12347.2,0
2026-02-12 06:00:00,COMP-001,"Houston, TX",207.79,632.36,3.04,85.5,256.6,4.23,3.08,2.37,49.99,181.1,303.3,1202.2,373.5,18462.5,0
2026-02-12 06:00:00,COMP-002,"Midland, TX",209.44,636.74,3.006,86.9,258.5,4.14,3.13,2.37,49.96,180.3,308.1,1202.3,371.6,12347.5,0
2026-02-12 12:00:00,COMP-001,"Houston, TX",210.5,635.18,3.001,86.8,254.6,4.23,3.06,2.4,50.41,182.1,309.4,1199.8,370.0,18462.8,0
2026-02-12 12:00:00,COMP-002,"Midland, TX",209.72,642.48,3.076,84.9,258.4,4.2,3.08,2.41,49.55,184.1,308.3,1198.0,363.7,12347.8,0
2026-02-12 18:00:00,COMP-001,"Houston, TX",206.74,633.61,3.033,85.5,252.1,4.24,3.05,2.37,50.43,181.9,305.9,1199.1,363.5,18463.0,0
2026-02-12 18:00:00,COMP-002,"Midland, TX",209.23,642.28,3.096,87.2,258.8,4.22,3.06,2.41,50.3,183.6,301.6,1198.1,373.3,12348.0,0
2026-02-13 00:00:00,COMP-001,"Houston, TX",209.65,645.87,3.052,86.0,252.7,4.22,3.09,2.37,50.6,181.9,304.4,1198.5,370.2,18463.2,0
2026-02-13 00:00:00,COMP-002,"Midland, TX",204.91,637.08,3.062,86.7,253.3,4.24,3.14,2.4,49.35,180.1,303.1,1198.3,366.5,12348.2,0
2026-02-13 06:00:00,COMP-001,"Houston, TX",210.85,637.68,3.024,85.3,251.3,4.24,3.13,2.38,50.33,182.9,305.4,1199.2,368.3,18463.5,0
2026-02-13 06:00:00,COMP-002,"Midland, TX",207.79,642.17,3.053,85.7,256.1,4.15,3.1,2.37,50.5,180.0,308.4,1197.8,367.8,12348.5,0
2026-02-13 12:00:00,COMP-001,"Houston, TX",212.91,646.46,3.072,86.5,255.2,4.23,3.08,2.39,50.16,179.7,308.9,1197.9,367.9,18463.8,0
2026-02-13 12:00:00,COMP-002,"Midland, TX",206.13,645.78,3.114,85.0,255.4,4.26,3.09,2.39,50.31,183.8,302.9,1196.7,363.3,12348.8,0
2026-02-13 18:00:00,COMP-001,"Houston, TX",210.28,648.84,3.049,85.1,256.7,4.2,3.07,2.4,49.62,182.7,302.1,1201.8,367.1,18464.0,0
2026-02-13 18:00:00,COMP-002,"Midland, TX",209.94,637.27,3.022,86.0,256.3,4.25,3.07,2.38,49.85,181.1,301.9,1203.6,367.4,12349.0,0
2026-02-14 00:00:00,COMP-001,"Houston, TX",207.3,649.44,3.11,85.7,254.0,4.23,3.09,2.42,50.16,182.3,302.4,1201.9,372.7,18464.2,0
2026-02-14 00:00:00,COMP-002,"Midland, TX",209.85,638.99,3.001,85.9,256.7,4.26,3.11,2.4,50.74,180.9,303.2,1198.0,371.9,12349.2,0
2026-02-14 06:00:00,COMP-001,"Houston, TX",210.33,643.64,3.036,85.6,255.4,4.21,3.14,2.38,49.31,181.2,301.7,1199.0,368.9,18464.5,0
2026-02-14 06:00:00,COMP-002,"Midland, TX",212.57,632.16,2.982,85.9,258.2,4.23,3.12,2.42,49.51,183.8,306.7,1200.5,372.5,12349.5,0
2026-02-14 12:00:00,COMP-001,"Houston, TX",209.7,644.43,3.087,86.4,251.8,4.14,3.13,2.39,50.48,181.5,308.4,1202.7,365.0,18464.8,0
2026-02-14 12:00:00,COMP-002,"Midland, TX",209.96,630.62,2.994,86.9,254.1,4.18,3.06,2.4,49.47,182.0,302.4,1196.8,370.6,12349.8,0
2026-02-14 18:00:00,COMP-001,"Houston, TX",209.67,641.83,3.061,86.2,252.9,4.17,3.09,2.37,49.37,182.4,300.9,1199.3,363.4,18465.0,0
2026-02-14 18:00:00,COMP-002,"Midland, TX",210.61,632.9,2.989,85.2,255.4,4.2,3.11,2.38,50.17,183.3,302.7,1196.9,371.1,12350.0,0
2026-02-15 00:00:00,COMP-001,"Houston, TX",212.3,632.12,2.972,86.7,254.4,4.18,3.08,2.41,49.29,180.9,309.5,1200.8,373.4,18465.2,0
2026-02-15 00:00:00,COMP-002,"Midland, TX",209.77,631.26,3.038,87.1,252.7,4.18,3.12,2.43,49.42,179.6,309.1,1203.1,372.1,12350.2,0
2026-02-15 06:00:00,COMP-001,"Houston, TX",204.71,643.72,3.111,85.3,254.6,4.14,3.07,2.4,49.56,182.1,302.8,1199.9,370.5,18465.5,0
2026-02-15 06:00:00,COMP-002,"Midland, TX",210.54,630.75,2.986,86.5,256.2,4.14,3.07,2.38,50.43,182.6,300.9,1201.1,362.6,12350.5,0
2026-02-15 12:00:00,COMP-001,"Houston, TX",210.85,646.76,3.101,86.7,257.8,4.14,3.13,2.41,49.6,181.3,309.4,1197.1,366.0,18465.8,0
2026-02-15 12:00:00,COMP-002,"Midland, TX",209.27,633.98,3.016,86.3,254.7,4.25,3.06,2.38,50.04,181.1,304.0,1197.5,366.3,12350.8,0
2026-02-15 18:00:00,COMP-001,"Houston, TX",208.59,634.94,3.012,87.5,255.0,4.24,3.11,2.43,50.59,183.7,300.7,1200.4,365.6,18466.0,0
2026-02-15 18:00:00,COMP-002,"Midland, TX",211.41,643.01,3.026,85.2,254.1,4.26,3.11,2.41,49.59,180.6,301.8,1203.4,372.5,12351.0,0
2026-02-16 00:00:00,COMP-001,"Houston, TX",208.03,634.37,3.017,85.4,255.3,4.24,3.13,2.39,50.31,182.1,301.7,1203.6,373.2,18466.2,0
2026-02-16 00:00:00,COMP-002,"Midland, TX",212.16,648.01,3.046,85.9,255.4,4.26,3.06,2.39,50.57,183.2,307.4,1202.7,367.1,12351.2,0
2026-02-16 06:00:00,COMP-001,"Houston, TX",207.95,648.33,3.093,87.4,258.3,4.17,3.13,2.37,49.53,183.4,306.0,1198.3,368.7,18466.5,0
2026-02-16 06:00:00,COMP-002,"Midland, TX",206.39,643.6,3.09,86.0,256.4,4.2,3.1,2.41,50.32,181.3,308.2,1199.9,364.0,12351.5,0
2026-02-16 12:00:00,COMP-001,"Houston, TX",206.99,645.08,3.116,85.1,253.2,4.19,3.12,2.44,50.39,179.6,308.9,1203.5,372.1,18466.8,0
2026-02-16 12:00:00,COMP-002,"Midland, TX",211.26,639.18,3.06,85.7,254.3,4.14,3.12,2.39,49.72,182.6,307.2,1200.7,368.3,12351.8,0
2026-02-16 18:00:00,COMP-001,"Houston, TX",208.95,640.4,3.023,86.2,257.5,4.14,3.15,2.4,49.84,183.3,305.5,1200.1,369.4,18467.0,0
2026-02-16 18:00:00,COMP-002,"Midland, TX",210.07,638.04,3.058,85.8,257.5,4.2,3.09,2.41,49.33,182.1,301.7,1202.4,367.5,12352.0,0
2026-02-17 00:00:00,COMP-001,"Houston, TX",206.0,645.35,3.109,87.5,256.5,4.15,3.09,2.4,49.52,182.5,306.9,1197.8,367.5,18467.2,0
2026-02-17 00:00:00,COMP-002,"Midland, TX",214.06,647.82,3.067,87.2,256.7,4.15,3.06,2.4,49.79,182.1,303.9,1202.1,368.1,12352.2,0
2026-02-17 06:00:00,COMP-001,"Houston, TX",210.93,637.71,3.048,87.1,258.1,4.21,3.11,2.37,50.55,180.2,306.9,1199.4,365.9,18467.5,0
2026-02-17 06:00:00,COMP-002,"Midland, TX",208.01,642.43,3.064,85.4,252.2,4.16,3.11,2.38,49.94,183.9,305.4,1196.4,372.2,12352.5,0
2026-02-17 12:00:00,COMP-001,"Houston, TX",211.53,639.53,3.037,86.2,251.8,4.21,3.08,2.4,50.18,182.3,308.0,1196.8,364.1,18467.8,0
2026-02-17 12:00:00,COMP-002,"Midland, TX",207.67,646.79,3.123,86.8,257.6,4.17,3.14,2.37,49.88,180.2,306.6,1200.8,370.1,12352.8,0
2026-02-17 18:00:00,COMP-001,"Houston, TX",210.49,633.81,2.992,86.3,255.6,4.25,3.06,2.39,49.8,181.3,301.0,1199.5,368.6,18468.0,0
2026-02-17 18:00:00,COMP-002,"Midland, TX",208.88,643.74,3.099,85.8,255.2,4.2,3.12,2.41,49.41,183.2,306.2,1203.5,367.8,12353.0,0
2026-02-18 00:00:00,COMP-001,"Houston, TX",212.68,649.34,3.052,85.9,255.8,4.18,3.1,2.44,49.78,180.0,305.6,1200.1,369.5,18468.2,0
2026-02-18 00:00:00,COMP-002,"Midland, TX",206.94,642.1,3.087,87.0,258.7,4.14,3.06,2.41,49.43,183.9,307.7,1203.6,367.1,12353.2,0
2026-02-18 06:00:00,COMP-001,"Houston, TX",211.8,642.64,3.055,85.2,252.7,4.17,3.13,2.39,50.01,181.0,300.5,1201.3,366.2,18468.5,0
2026-02-18 06:00:00,COMP-002,"Midland, TX",210.96,630.96,2.994,85.6,253.7,4.18,3.12,2.43,50.45,182.8,304.8,1200.9,372.3,12353.5,0
2026-02-18 12:00:00,COMP-001,"Houston, TX",211.39,645.45,3.089,86.3,256.9,4.24,3.08,2.42,49.72,182.2,302.3,1201.3,371.3,18468.8,0
2026-02-18 12:00:00,COMP-002,"Midland, TX",210.37,649.02,3.104,85.9,251.4,4.26,3.11,2.42,50.11,181.4,305.9,1202.6,370.8,12353.8,0
2026-02-18 18:00:00,COMP-001,"Houston, TX",211.42,631.01,3.022,86.3,255.0,4.17,3.1,2.43,49.57,180.9,301.4,1202.0,371.1,18469.0,0
2026-02-18 18:00:00,COMP-002,"Midland, TX",212.4,630.88,3.009,86.4,255.0,4.16,3.14,2.42,50.04,183.5,301.7,1202.7,371.6,12354.0,0
2026-02-19 00:00:00,COMP-001,"Houston, TX",208.24,632.95,2.998,87.1,254.7,4.23,3.1,2.36,50.65,183.0,305.9,1197.0,367.6,18469.2,0
2026-02-19 00:00:00,COMP-002,"Midland, TX",207.92,643.05,3.06,86.1,255.6,4.18,3.14,2.39,49.54,180.8,303.4,1199.6,363.8,12354.2,0
2026-02-19 06:00:00,COMP-001,"Houston, TX",209.28,630.69,3.024,86.9,255.1,4.16,3.09,2.39,49.46,183.1,303.0,1198.2,363.3,18469.5,0
2026-02-19 06:00:00,COMP-002,"Midland, TX",210.23,638.92,3.057,85.6,254.8,4.22,3.06,2.37,49.89,180.2,305.9,1200.7,371.7,12354.5,0
2026-02-19 12:00:00,COMP-001,"Houston, TX",210.53,636.4,3.02,87.4,256.6,4.22,3.1,2.43,50.38,181.8,301.6,1202.2,372.6,18469.8,0
2026-02-19 12:00:00,COMP-002,"Midland, TX",211.54,643.54,3.069,87.1,254.7,4.17,3.07,2.43,50.18,184.2,304.0,1201.4,369.8,12354.8,0
2026-02-19 18:00:00,COMP-001,"Houston, TX",214.3,639.1,3.009,85.3,254.8,4.18,3.1,2.38,50.4,182.6,301.6,1197.1,371.5,18470.0,0
2026-02-19 18:00:00,COMP-002,"Midland, TX",209.47,642.87,3.077,87.3,255.2,4.19,3.09,2.41,50.07,184.6,303.9,1198.8,371.5,12355.0,0
2026-02-20 00:00:00,COMP-001,"Houston, TX",212.14,638.76,3.016,87.4,255.3,4.17,3.12,2.37,50.65,182.4,304.9,1200.7,367.6,18470.2,0
2026-02-20 00:00:00,COMP-002,"Midland, TX",214.49,633.78,2.989,87.8,251.7,4.15,3.13,2.42,49.82,182.0,306.5,1197.0,371.5,12355.2,0
2026-02-20 06:00:00,COMP-001,"Houston, TX",215.17,642.61,3.023,85.3,252.3,4.16,3.1,2.39,50.12,180.3,306.7,1198.7,368.8,18470.5,0
2026-02-20 06:00:00,COMP-002,"Midland, TX",209.08,648.51,3.106,86.5,258.7,4.18,3.06,2.36,50.73,181.5,301.6,1198.5,366.6,12355.5,0
2026-02-20 12:00:00,COMP-001,"Houston, TX",207.46,643.9,3.108,87.5,253.9,4.25,3.13,2.38,50.3,181.4,303.3,1199.2,366.7,18470.8,0
2026-02-20 12:00:00,COMP-002,"Midland, TX",212.42,639.52,3.031,85.8,254.1,4.25,3.13,2.38,50.75,182.9,301.6,1196.9,362.6,12355.8,0
2026-02-20 18:00:00,COMP-001,"Houston, TX",210.25,638.79,3.043,87.9,251.8,4.22,3.09,2.4,50.43,182.6,304.3,1197.7,368.1,18471.0,0
2026-02-20 18:00:00,COMP-002,"Midland, TX",210.12,637.22,3.039,85.8,255.8,4.21,3.13,2.38,50.0,181.5,305.4,1199.0,373.3,12356.0,0
2026-02-21 00:00:00,COMP-001,"Houston, TX",208.68,632.57,2.994,86.6,256.5,4.15,3.12,2.43,50.73,183.5,304.7,1197.0,372.3,18471.2,0
2026-02-21 00:00:00,COMP-002,"Midland, TX",209.64,644.64,3.072,87.9,251.8,4.22,3.13,2.39,49.33,181.2,307.6,1199.8,368.1,12356.2,0
2026-02-21 06:00:00,COMP-001,"Houston, TX",209.37,638.48,3.019,87.9,257.3,4.17,3.06,2.43,50.37,183.2,305.6,1196.8,367.7,18471.5,0
2026-02-21 06:00:00,COMP-002,"Midland, TX",204.16,649.42,3.135,87.5,255.9,4.17,3.06,2.4,50.53,180.8,301.6,1198.4,371.9,12356.5,0
2026-02-21 12:00:00,COMP-001,"Houston, TX",204.96,633.75,3.053,86.9,252.3,4.19,3.13,2.38,50.3,181.9,307.7,1202.6,366.3,18471.8,0
2026-02-21 12:00:00,COMP-002,"Midland, TX",208.65,648.33,3.121,85.8,255.0,4.26,3.13,2.38,49.91,182.8,302.4,1201.7,366.3,12356.8,0
2026-02-21 18:00:00,COMP-001,"Houston, TX",213.96,632.63,2.99,85.8,254.2,4.17,3.12,2.42,50.05,181.3,306.9,1199.8,364.1,18472.0,0
2026-02-21 18:00:00,COMP-002,"Midland, TX",209.14,648.2,3.133,86.5,256.4,4.26,3.12,2.37,50.63,182.8,309.2,1199.5,372.6,12357.0,0
2026-02-22 00:00:00,COMP-001,"Houston, TX",206.95,635.53,3.041,85.7,256.2,4.19,3.13,2.42,50.35,182.5,302.2,1198.8,370.1,18472.2,0
2026-02-22 00:00:00,COMP-002,"Midland, TX",213.07,643.32,3.059,87.6,251.3,4.15,3.06,2.4,49.58,180.8,302.2,1196.6,363.5,12357.2,0
2026-02-22 06:00:00,COMP-001,"Houston, TX",213.5,646.44,3.064,87.9,256.1,4.23,3.06,2.43,49.44,182.8,308.7,1200.5,373.2,18472.5,0
2026-02-22 06:00:00,COMP-002,"Midland, TX",208.53,635.26,3.007,86.7,258.3,4.22,3.14,2.38,49.89,184.2,307.5,1198.7,364.3,12357.5,0
2026-02-22 12:00:00,COMP-001,"Houston, TX",209.49,637.75,3.012,86.3,251.6,4.26,3.08,2.4,49.99,184.3,306.0,1197.7,367.9,18472.8,0
2026-02-22 12:00:00,COMP-002,"Midland, TX",212.58,634.59,2.998,87.1,258.2,4.23,3.06,2.37,50.11,180.6,304.5,1202.8,364.1,12357.8,0
2026-02-22 18:00:00,COMP-001,"Houston, TX",214.55,643.16,3.023,86.1,256.5,4.25,3.11,2.4,50.66,181.9,304.4,1202.5,371.1,18473.0,0
2026-02-22 18:00:00,COMP-002,"Midland, TX",207.67,630.46,2.999,87.9,257.4,4.2,3.11,2.43,49.79,183.0,304.1,1201.0,373.1,12358.0,0
2026-02-23 00:00:00,COMP-001,"Houston, TX",211.04,648.85,3.087,85.7,254.7,4.23,3.11,2.38,49.31,181.4,302.2,1201.4,372.4,18473.2,0
2026-02-23 00:00:00,COMP-002,"Midland, TX",209.32,632.03,3.022,87.2,256.8,4.15,3.07,2.42,50.14,181.9,301.0,1200.3,365.9,12358.2,0
2026-02-23 06:00:00,COMP-001,"Houston, TX",214.49,639.03,3.013,88.1,251.5,4.14,3.13,2.37,49.43,183.7,306.5,1199.7,370.0,18473.5,0
2026-02-23 06:00:00,COMP-002,"Midland, TX",204.98,641.52,3.087,87.9,251.5,4.15,3.11,2.4,50.63,179.5,306.8,1197.3,364.4,12358.5,0
2026-02-23 12:00:00,COMP-001,"Houston, TX",210.74,645.64,3.092,86.7,252.5,4.21,3.13,2.37,50.0,183.6,302.4,1202.2,367.2,18473.8,0
2026-02-23 12:00:00,COMP-002,"Midland, TX",210.75,643.43,3.02,86.3,258.6,4.21,3.07,2.42,50.44,183.4,305.9,1198.8,363.8,12358.8,0
2026-02-23 18:00:00,COMP-001,"Houston, TX",206.37,643.77,3.073,87.0,254.5,4.25,3.06,2.37,50.52,182.6,307.5,1196.5,367.9,18474.0,0
2026-02-23 18:00:00,COMP-002,"Midland, TX",210.71,632.11,3.039,87.2,258.0,4.19,3.13,2.42,50.29,180.4,306.3,1200.2,367.0,12359.0,0
2026-02-24 00:00:00,COMP-001,"Houston, TX",208.14,631.12,2.995,86.0,255.0,4.26,3.11,2.42,49.77,179.3,302.6,1197.2,368.3,18474.2,0
2026-02-24 00:00:00,COMP-002,"Midland, TX",207.1,645.01,3.084,87.0,252.8,4.23,3.11,2.38,49.54,183.6,306.7,1203.4,367.7,12359.2,0
2026-02-24 06:00:00,COMP-001,"Houston, TX",212.88,631.23,2.991,87.2,253.4,4.19,3.08,2.42,50.39,179.5,307.2,1203.1,364.4,18474.5,0
2026-02-24 06:00:00,COMP-002,"Midland, TX",211.41,632.63,3.014,87.9,256.7,4.21,3.08,2.38,50.27,181.1,307.6,1198.8,363.6,12359.5,0
2026-02-24 12:00:00,COMP-001,"Houston, TX",213.17,637.61,3.003,86.1,254.8,4.2,3.14,2.37,50.64,181.8,304.0,1197.4,370.4,18474.8,0
2026-02-24 12:00:00,COMP-002,"Midland, TX",214.85,634.28,2.978,85.9,256.5,4.14,3.07,2.43,49.94,180.2,303.6,1202.8,369.1,12359.8,0
2026-02-24 18:00:00,COMP-001,"Houston, TX",212.33,642.14,3.045,86.0,258.6,4.24,3.06,2.43,49.98,184.7,305.8,1202.4,365.6,18475.0,0
2026-02-24 18:00:00,COMP-002,"Midland, TX",213.19,635.14,3.003,86.4,255.6,4.25,3.11,2.37,50.11,179.3,309.4,1196.7,367.7,12360.0,0
2026-02-25 00:00:00,COMP-001,"Houston, TX",205.79,640.6,3.094,86.9,257.3,4.24,3.1,2.38,50.09,179.3,307.1,1203.2,363.9,18475.2,0
2026-02-25 00:00:00,COMP-002,"Midland, TX",212.76,632.14,2.997,86.9,253.5,4.23,3.13,2.42,49.29,181.8,307.5,1202.7,367.0,12360.2,0
2026-02-25 06:00:00,COMP-001,"Houston, TX",211.03,639.31,3.056,87.3,257.8,4.15,3.14,2.39,49.3,181.6,302.9,1203.2,368.5,18475.5,0
2026-02-25 06:00:00,COMP-002,"Midland, TX",209.75,631.95,2.984,87.9,256.8,4.14,3.14,2.41,50.58,179.9,303.8,1200.9,366.5,12360.5,0
2026-02-25 12:00:00,COMP-001,"Houston, TX",211.92,631.69,3.003,87.5,252.7,4.26,3.08,2.37,49.97,184.4,305.7,1203.3,364.8,18475.8,0
2026-02-25 12:00:00,COMP-002,"Midland, TX",208.48,637.17,3.059,86.3,256.4,4.17,3.06,2.39,49.98,182.2,301.6,1201.5,370.0,12360.8,0
2026-02-25 18:00:00,COMP-001,"Houston, TX",211.55,642.32,3.078,87.7,258.4,4.24,3.14,2.37,50.59,181.8,301.2,1202.9,365.7,18476.0,0
2026-02-25 18:00:00,COMP-002,"Midland, TX",207.19,635.7,3.063,87.4,255.0,4.25,3.1,2.41,49.69,184.6,305.4,1197.3,366.3,12361.0,0
2026-02-26 00:00:00,COMP-001,"Houston, TX",212.16,636.0,3.016,85.8,257.8,4.17,3.14,2.41,49.87,181.1,306.3,1198.8,369.0,18476.2,0
2026-02-26 00:00:00,COMP-002,"Midland, TX",211.87,638.95,3.012,86.5,252.2,4.24,3.07,2.38,49.98,184.6,307.5,1196.7,366.4,12361.2,0
2026-02-26 06:00:00,COMP-001,"Houston, TX",205.57,648.14,3.118,87.5,253.4,4.26,3.13,2.41,50.25,180.1,302.6,1196.7,366.0,18476.5,0
2026-02-26 06:00:00,COMP-002,"Midland, TX",208.49,633.94,3.041,87.2,251.4,4.18,3.09,2.39,50.06,180.2,303.2,1203.0,366.9,12361.5,0
2026-02-26 12:00:00,COMP-001,"Houston, TX",208.23,639.19,3.076,86.5,251.2,4.23,3.14,2.39,50.31,181.9,303.1,1203.2,373.3,18476.8,0
2026-02-26 12:00:00,COMP-002,"Midland, TX",207.44,641.25,3.086,88.0,254.6,4.22,3.12,2.43,49.46,182.3,303.2,1199.3,371.8,12361.8,0
2026-02-26 18:00:00,COMP-001,"Houston, TX",207.5,631.46,3.044,87.4,255.6,4.16,3.14,2.38,49.28,182.2,304.5,1201.2,363.4,18477.0,0
2026-02-26 18:00:00,COMP-002,"Midland, TX",211.06,636.5,3.059,87.3,258.4,4.25,3.09,2.37,50.53,181.3,303.8,1198.5,366.4,12362.0,0
2026-02-27 00:00:00,COMP-001,"Houston, TX",212.92,632.08,2.976,87.6,254.6,4.26,3.13,2.38,50.46,184.6,304.3,1202.8,364.0,18477.2,0
2026-02-27 00:00:00,COMP-002,"Midland, TX",207.74,634.39,3.059,87.0,257.8,4.26,3.06,2.43,50.38,179.8,304.2,1203.0,367.1,12362.2,0
2026-02-27 06:00:00,COMP-001,"Houston, TX",208.32,644.9,3.052,86.1,252.6,4.19,3.11,2.37,50.49,183.8,303.2,1200.4,367.6,18477.5,0
2026-02-27 06:00:00,COMP-002,"Midland, TX",205.49,635.44,3.072,88.2,257.6,4.2,3.11,2.43,49.88,182.0,306.7,1198.2,363.8,12362.5,0
2026-02-27 12:00:00,COMP-001,"Houston, TX",215.32,631.68,2.964,87.7,255.6,4.21,3.13,2.41,49.96,183.1,301.5,1200.1,368.8,18477.8,0
2026-02-27 12:00:00,COMP-002,"Midland, TX",210.6,631.52,3.038,86.6,257.9,4.15,3.07,2.38,49.88,184.2,303.7,1198.5,368.3,12362.8,0
2026-02-27 18:00:00,COMP-001,"Houston, TX",207.54,645.12,3.071,86.2,251.9,4.23,3.1,2.43,50.49,183.0,303.2,1201.3,370.1,18478.0,0
2026-02-27 18:00:00,COMP-002,"Midland, TX",213.01,646.21,3.07,85.8,255.1,4.18,3.1,2.39,50.62,179.8,301.8,1198.0,364.6,12363.0,0
2026-02-28 00:00:00,COMP-001,"Houston, TX",209.52,646.36,3.068,87.2,255.2,4.21,3.12,2.37,49.94,179.7,307.9,1203.0,367.8,18478.2,0
2026-02-28 00:00:00,COMP-002,"Midland, TX",207.41,646.09,3.089,88.1,255.8,4.23,3.09,2.42,49.29,183.7,302.5,1202.6,364.1,12363.2,0
2026-02-28 06:00:00,COMP-001,"Houston, TX",204.89,632.9,3.048,86.0,256.5,4.24,3.06,2.42,50.39,179.5,301.4,1202.1,368.1,18478.5,0
2026-02-28 06:00:00,COMP-002,"Midland, TX",209.75,635.26,3.06,86.0,256.3,4.23,3.13,2.43,49.56,184.2,302.1,1198.9,363.5,12363.5,0
2026-02-28 12:00:00,COMP-001,"Houston, TX",210.81,648.62,3.048,86.7,252.4,4.2,3.12,2.38,50.11,179.8,305.7,1196.5,364.9,18478.8,0
2026-02-28 12:00:00,COMP-002,"Midland, TX",206.63,647.71,3.105,87.2,258.6,4.15,3.07,2.4,50.31,181.3,305.8,1199.6,373.1,12363.8,0
2026-02-28 18:00:00,COMP-001,"Houston, TX",206.21,637.69,3.05,86.3,252.9,4.15,3.15,2.37,49.42,180.0,307.4,1201.5,368.6,18479.0,0
2026-02-28 18:00:00,COMP-002,"Midland, TX",211.06,632.62,3.028,86.5,255.8,4.18,3.14,2.4,50.08,180.9,308.2,1197.8,363.2,12364.0,0
2026-03-01 00:00:00,COMP-001,"Houston, TX",207.34,643.44,3.066,86.3,258.8,4.2,3.06,2.4,50.24,179.7,301.7,1199.3,369.0,18479.2,0
2026-03-01 00:00:00,COMP-002,"Midland, TX",213.2,649.17,3.052,86.0,258.6,4.18,3.11,2.44,49.43,183.8,307.1,1198.4,370.4,12364.2,0
2026-03-01 06:00:00,COMP-001,"Houston, TX",208.55,645.56,3.095,87.5,254.2,4.2,3.11,2.39,49.98,180.8,307.4,1197.2,365.2,18479.5,0
